user_id,item_id,rating,timestamp,timestamp_seconds
345,467,5.0,2025-02-12 21:33:39.852574,0.0
472,337,3.816271518287716,2025-02-12 21:33:39.852574,0.0
471,97,5.0,2025-02-12 21:33:39.852574,0.0
332,287,3.5016129390739024,2025-02-12 21:33:39.852574,0.0
103,16,4.6872025368484165,2025-02-12 21:33:39.852574,0.0
822,468,5.0,2025-02-12 21:33:39.852574,0.0
697,377,2.541961620195655,2025-02-12 21:33:39.852574,0.0
742,400,4.425620339287376,2025-02-12 21:33:39.852574,0.0
299,17,4.752018416862793,2025-02-12 21:33:39.852574,0.0
480,242,2.0306415978096357,2025-02-12 21:33:39.852574,0.0
433,121,4.996122496097168,2025-02-12 21:33:39.852574,0.0
576,25,4.809523662820567,2025-02-12 21:33:39.852574,0.0
136,196,5.0,2025-02-12 21:33:39.852574,0.0
579,240,3.0087385555508397,2025-02-12 21:33:39.852574,0.0
377,248,4.052763416130149,2025-02-12 21:33:39.852574,0.0
783,399,1.0,2025-02-12 21:33:39.852574,0.0
638,444,5.0,2025-02-12 21:33:39.852574,0.0
3,9,2.0199930885387185,2025-02-12 21:33:39.852574,0.0
751,206,2.2820647729309202,2025-02-12 21:33:39.852574,0.0
999,58,2.9524153430558946,2025-02-12 21:33:39.852574,0.0
879,73,3.811974919960484,2025-02-12 21:33:39.852574,0.0
248,198,3.056030923125257,2025-02-12 21:33:39.852574,0.0
720,387,5.0,2025-02-12 21:33:39.852574,0.0
610,156,2.2754892094224903,2025-02-12 21:33:39.852574,0.0
477,34,2.1755162725411763,2025-02-12 21:33:39.852574,0.0
97,481,4.49895600238,2025-02-12 21:33:39.852574,0.0
847,431,2.6967165379646034,2025-02-12 21:33:39.852574,0.0
463,154,5.0,2025-02-12 21:33:39.852574,0.0
481,422,5.0,2025-02-12 21:33:39.852574,0.0
987,444,4.307302010383741,2025-02-12 21:33:39.852574,0.0
369,164,3.0422757895314225,2025-02-12 21:33:39.852574,0.0
763,315,3.4060460697257158,2025-02-12 21:33:39.852574,0.0
270,131,3.3116528674816075,2025-02-12 21:33:39.852574,0.0
405,366,4.889768009188579,2025-02-12 21:33:39.852574,0.0
392,131,2.43935555307936,2025-02-12 21:33:39.852574,0.0
375,233,2.1472201333674588,2025-02-12 21:33:39.852574,0.0
315,0,5.0,2025-02-12 21:33:39.852574,0.0
562,381,2.4676007269319293,2025-02-12 21:33:39.852574,0.0
416,293,2.7236584890835664,2025-02-12 21:33:39.852574,0.0
26,6,2.7083987013769555,2025-02-12 21:33:39.852574,0.0
352,61,2.472358874178289,2025-02-12 21:33:39.852574,0.0
780,172,4.170566559982505,2025-02-12 21:33:39.852574,0.0
405,51,2.039578415579501,2025-02-12 21:33:39.852574,0.0
462,378,3.900157676421567,2025-02-12 21:33:39.852574,0.0
33,61,3.0268518945871654,2025-02-12 21:33:39.852574,0.0
127,415,3.6279750577659198,2025-02-12 21:33:39.852574,0.0
827,360,3.7037809935805273,2025-02-12 21:33:39.852574,0.0
369,89,3.2420838613615173,2025-02-12 21:33:39.852574,0.0
313,306,2.911174656268891,2025-02-12 21:33:39.852574,0.0
863,193,3.204069545033485,2025-02-12 21:33:39.852574,0.0
831,418,2.460671796934958,2025-02-12 21:33:39.852574,0.0
536,162,2.272238288796262,2025-02-12 21:33:39.852574,0.0
504,493,2.389391815682302,2025-02-12 21:33:39.852574,0.0
0,193,2.8504185137917504,2025-02-12 21:33:39.852574,0.0
104,144,3.7379730066779207,2025-02-12 21:33:39.852574,0.0
275,107,4.518512061030569,2025-02-12 21:33:39.852574,0.0
27,438,1.7681183741587616,2025-02-12 21:33:39.852574,0.0
255,396,4.0073387763121024,2025-02-12 21:33:39.852574,0.0
621,456,2.4996972661005357,2025-02-12 21:33:39.852574,0.0
332,57,4.512634053469487,2025-02-12 21:33:39.852574,0.0
864,51,1.3522779541618442,2025-02-12 21:33:39.852574,0.0
668,176,1.6530169075725492,2025-02-12 21:33:39.852574,0.0
851,174,2.109662220544049,2025-02-12 21:33:39.852574,0.0
448,278,4.781660810027764,2025-02-12 21:33:39.852574,0.0
546,471,4.3244199028770485,2025-02-12 21:33:39.852574,0.0
275,394,1.4664687174823965,2025-02-12 21:33:39.852574,0.0
57,446,1.3095212858659644,2025-02-12 21:33:39.852574,0.0
527,83,4.054169671432384,2025-02-12 21:33:39.852574,0.0
809,90,5.0,2025-02-12 21:33:39.852574,0.0
584,425,3.3790299974633218,2025-02-12 21:33:39.852574,0.0
355,467,3.8538203211557196,2025-02-12 21:33:39.852574,0.0
384,399,2.7529374557084174,2025-02-12 21:33:39.852574,0.0
267,53,4.0360059367611365,2025-02-12 21:33:39.852574,0.0
216,460,1.9480932874431327,2025-02-12 21:33:39.852574,0.0
634,14,2.6372730638778314,2025-02-12 21:33:39.852574,0.0
614,25,1.8425783699897398,2025-02-12 21:33:39.852574,0.0
992,434,3.4472359030303714,2025-02-12 21:33:39.852574,0.0
159,5,5.0,2025-02-12 21:33:39.852574,0.0
314,394,1.555866139295659,2025-02-12 21:33:39.852574,0.0
575,303,4.832891151187861,2025-02-12 21:33:39.852574,0.0
933,341,2.8244476851516764,2025-02-12 21:33:39.852574,0.0
809,224,4.564314876652288,2025-02-12 21:33:39.852574,0.0
232,204,2.2766323512909903,2025-02-12 21:33:39.852574,0.0
286,206,2.1986514996118256,2025-02-12 21:33:39.852574,0.0
731,341,5.0,2025-02-12 21:33:39.852574,0.0
796,453,2.296543756305511,2025-02-12 21:33:39.852574,0.0
752,113,3.3930575054553596,2025-02-12 21:33:39.852574,0.0
952,495,4.327545028444446,2025-02-12 21:33:39.852574,0.0
571,183,4.96184012151984,2025-02-12 21:33:39.852574,0.0
659,55,5.0,2025-02-12 21:33:39.852574,0.0
485,278,3.2816550099530586,2025-02-12 21:33:39.852574,0.0
394,438,5.0,2025-02-12 21:33:39.852574,0.0
731,349,4.90175981454065,2025-02-12 21:33:39.852574,0.0
180,147,3.7600424149355502,2025-02-12 21:33:39.852574,0.0
78,16,1.9390367234174826,2025-02-12 21:33:39.852574,0.0
904,339,3.605373048092527,2025-02-12 21:33:39.852574,0.0
569,331,3.8885840370616807,2025-02-12 21:33:39.852574,0.0
989,170,3.202899539878546,2025-02-12 21:33:39.852574,0.0
268,304,2.780156633748031,2025-02-12 21:33:39.852574,0.0
115,458,4.288419237882614,2025-02-12 21:33:39.852574,0.0
987,274,5.0,2025-02-12 21:33:39.852574,0.0
45,247,3.0466226173453705,2025-02-12 21:33:39.852574,0.0
789,376,4.33672578113578,2025-02-12 21:33:39.852574,0.0
970,207,3.278681850440007,2025-02-12 21:33:39.852574,0.0
556,275,3.6053159751241597,2025-02-12 21:33:39.852574,0.0
68,193,5.0,2025-02-12 21:33:39.852574,0.0
875,327,3.4549543729811916,2025-02-12 21:33:39.852574,0.0
314,127,4.3092567797233094,2025-02-12 21:33:39.852574,0.0
882,267,4.156957349451826,2025-02-12 21:33:39.852574,0.0
775,291,3.9529152706401636,2025-02-12 21:33:39.852574,0.0
702,144,4.052232410612068,2025-02-12 21:33:39.852574,0.0
475,458,1.9088776581505043,2025-02-12 21:33:39.852574,0.0
516,140,1.7348345745880898,2025-02-12 21:33:39.852574,0.0
868,442,1.0,2025-02-12 21:33:39.852574,0.0
464,300,3.4345741678839024,2025-02-12 21:33:39.852574,0.0
440,87,1.7552686023314301,2025-02-12 21:33:39.852574,0.0
495,216,1.0,2025-02-12 21:33:39.852574,0.0
266,404,2.628583703443008,2025-02-12 21:33:39.852574,0.0
122,103,4.176755114864793,2025-02-12 21:33:39.852574,0.0
794,111,4.226333471269108,2025-02-12 21:33:39.852574,0.0
672,278,3.4729812692606075,2025-02-12 21:33:39.852574,0.0
259,270,5.0,2025-02-12 21:33:39.852574,0.0
503,59,2.422070873170971,2025-02-12 21:33:39.852574,0.0
921,397,2.6938098078005703,2025-02-12 21:33:39.852574,0.0
597,435,1.0,2025-02-12 21:33:39.852574,0.0
770,23,4.076314701318494,2025-02-12 21:33:39.852574,0.0
415,4,1.1370163300377603,2025-02-12 21:33:39.852574,0.0
308,75,4.153487315743291,2025-02-12 21:33:39.852574,0.0
735,121,3.4450032871193113,2025-02-12 21:33:39.852574,0.0
189,133,5.0,2025-02-12 21:33:39.852574,0.0
231,144,3.7713455829451465,2025-02-12 21:33:39.852574,0.0
579,274,5.0,2025-02-12 21:33:39.852574,0.0
823,57,5.0,2025-02-12 21:33:39.852574,0.0
587,280,1.0902136800048234,2025-02-12 21:33:39.852574,0.0
20,262,1.0,2025-02-12 21:33:39.852574,0.0
938,306,4.997586116462179,2025-02-12 21:33:39.852574,0.0
187,83,3.0666184233741056,2025-02-12 21:33:39.852574,0.0
24,332,5.0,2025-02-12 21:33:39.852574,0.0
183,237,1.836250314627736,2025-02-12 21:33:39.852574,0.0
522,75,5.0,2025-02-12 21:33:39.852574,0.0
594,81,4.359542076676456,2025-02-12 21:33:39.852574,0.0
698,34,1.955607769839515,2025-02-12 21:33:39.852574,0.0
268,240,3.396767775374975,2025-02-12 21:33:39.852574,0.0
315,254,5.0,2025-02-12 21:33:39.852574,0.0
866,110,3.7836624852127696,2025-02-12 21:33:39.852574,0.0
78,244,2.4245201605485325,2025-02-12 21:33:39.852574,0.0
494,371,3.345439127464167,2025-02-12 21:33:39.852574,0.0
643,83,5.0,2025-02-12 21:33:39.852574,0.0
385,282,4.281674830253781,2025-02-12 21:33:39.852574,0.0
747,483,2.693065976813875,2025-02-12 21:33:39.852574,0.0
181,114,1.0,2025-02-12 21:33:39.852574,0.0
874,246,4.5777430255840095,2025-02-12 21:33:39.852574,0.0
783,251,5.0,2025-02-12 21:33:39.852574,0.0
154,464,1.856647839206505,2025-02-12 21:33:39.852574,0.0
842,200,3.4300011590786164,2025-02-12 21:33:39.852574,0.0
90,395,1.432539412790344,2025-02-12 21:33:39.852574,0.0
977,280,2.701463362147941,2025-02-12 21:33:39.852574,0.0
490,222,3.9934583427895523,2025-02-12 21:33:39.852574,0.0
110,346,2.5266789847267894,2025-02-12 21:33:39.852574,0.0
616,301,1.0,2025-02-12 21:33:39.852574,0.0
350,314,3.200578385853936,2025-02-12 21:33:39.852574,0.0
684,212,3.7255381707301987,2025-02-12 21:33:39.852574,0.0
380,320,4.643680545678786,2025-02-12 21:33:39.852574,0.0
783,130,3.867090101226891,2025-02-12 21:33:39.852574,0.0
389,172,2.891618672343157,2025-02-12 21:33:39.852574,0.0
423,499,2.547860688143862,2025-02-12 21:33:39.852574,0.0
722,227,3.19843893538744,2025-02-12 21:33:39.852574,0.0
95,84,5.0,2025-02-12 21:33:39.852574,0.0
184,470,3.7795929568519924,2025-02-12 21:33:39.852574,0.0
670,12,4.153780741903848,2025-02-12 21:33:39.852574,0.0
129,385,4.561123322416334,2025-02-12 21:33:39.852574,0.0
304,176,2.8668288503271233,2025-02-12 21:33:39.852574,0.0
943,402,4.409064019536554,2025-02-12 21:33:39.852574,0.0
96,166,4.07641633417414,2025-02-12 21:33:39.852574,0.0
664,392,3.9503807062705256,2025-02-12 21:33:39.852574,0.0
567,487,5.0,2025-02-12 21:33:39.852574,0.0
843,260,1.2445458554805557,2025-02-12 21:33:39.852574,0.0
834,387,2.7707337570694315,2025-02-12 21:33:39.852574,0.0
5,308,4.007416520896659,2025-02-12 21:33:39.852574,0.0
985,267,3.275775036657995,2025-02-12 21:33:39.852574,0.0
997,463,3.879125832296613,2025-02-12 21:33:39.852574,0.0
888,283,4.639967629759347,2025-02-12 21:33:39.852574,0.0
762,497,2.737726935101887,2025-02-12 21:33:39.852574,0.0
734,348,2.9945056048212817,2025-02-12 21:33:39.852574,0.0
872,20,5.0,2025-02-12 21:33:39.852574,0.0
929,235,5.0,2025-02-12 21:33:39.852574,0.0
724,448,5.0,2025-02-12 21:33:39.852574,0.0
283,490,2.275563262196859,2025-02-12 21:33:39.852574,0.0
490,363,2.6832083940644957,2025-02-12 21:33:39.852574,0.0
372,267,5.0,2025-02-12 21:33:39.852574,0.0
314,101,3.258007474851579,2025-02-12 21:33:39.852574,0.0
214,345,4.4814059128954025,2025-02-12 21:33:39.852574,0.0
437,471,4.706398611803651,2025-02-12 21:33:39.852574,0.0
630,225,1.487277981306487,2025-02-12 21:33:39.852574,0.0
826,448,3.487307410325492,2025-02-12 21:33:39.852574,0.0
907,127,2.336129820151182,2025-02-12 21:33:39.852574,0.0
765,296,5.0,2025-02-12 21:33:39.852574,0.0
103,264,2.045653891498083,2025-02-12 21:33:39.852574,0.0
685,457,4.685973466756122,2025-02-12 21:33:39.852574,0.0
648,158,4.103862983494073,2025-02-12 21:33:39.852574,0.0
258,173,2.584465360409359,2025-02-12 21:33:39.852574,0.0
770,278,3.080683403589319,2025-02-12 21:33:39.852574,0.0
478,381,4.377373611728339,2025-02-12 21:33:39.852574,0.0
889,304,4.3330778728893655,2025-02-12 21:33:39.852574,0.0
196,75,5.0,2025-02-12 21:33:39.852574,0.0
668,162,3.3326055815062623,2025-02-12 21:33:39.852574,0.0
75,236,4.2717763383990635,2025-02-12 21:33:39.852574,0.0
924,276,3.5410284249391495,2025-02-12 21:33:39.852574,0.0
661,335,2.831683635494561,2025-02-12 21:33:39.852574,0.0
564,483,2.080472213752249,2025-02-12 21:33:39.852574,0.0
223,136,5.0,2025-02-12 21:33:39.852574,0.0
924,275,3.486229871192537,2025-02-12 21:33:39.852574,0.0
454,295,4.722824601194954,2025-02-12 21:33:39.852574,0.0
231,302,3.587026377093193,2025-02-12 21:33:39.852574,0.0
241,452,2.6387090787018086,2025-02-12 21:33:39.852574,0.0
576,390,4.028436061338551,2025-02-12 21:33:39.852574,0.0
696,457,4.699608157044677,2025-02-12 21:33:39.852574,0.0
44,57,3.652069195528778,2025-02-12 21:33:39.852574,0.0
421,367,4.9404584588547795,2025-02-12 21:33:39.852574,0.0
776,21,4.19541534241298,2025-02-12 21:33:39.852574,0.0
303,52,1.0975231330794295,2025-02-12 21:33:39.852574,0.0
390,409,4.128672757923418,2025-02-12 21:33:39.852574,0.0
530,228,2.4421554366029166,2025-02-12 21:33:39.852574,0.0
882,91,4.358417789318337,2025-02-12 21:33:39.852574,0.0
858,297,3.7503467179713343,2025-02-12 21:33:39.852574,0.0
267,28,5.0,2025-02-12 21:33:39.852574,0.0
654,241,2.6645421185767635,2025-02-12 21:33:39.852574,0.0
994,63,3.9073084430571186,2025-02-12 21:33:39.852574,0.0
533,471,4.817920473422893,2025-02-12 21:33:39.852574,0.0
22,481,2.9233903882573125,2025-02-12 21:33:39.852574,0.0
703,224,3.6441937946141416,2025-02-12 21:33:39.852574,0.0
690,453,4.109838551831691,2025-02-12 21:33:39.852574,0.0
83,473,4.5077017137237485,2025-02-12 21:33:39.852574,0.0
556,188,1.628570131673393,2025-02-12 21:33:39.852574,0.0
213,62,1.5180628630040225,2025-02-12 21:33:39.852574,0.0
790,358,5.0,2025-02-12 21:33:39.852574,0.0
93,297,1.0,2025-02-12 21:33:39.852574,0.0
768,0,1.9500924037752416,2025-02-12 21:33:39.852574,0.0
516,319,4.331635692315326,2025-02-12 21:33:39.852574,0.0
15,487,2.058140937485138,2025-02-12 21:33:39.852574,0.0
314,3,1.0,2025-02-12 21:33:39.852574,0.0
233,276,4.169861295914839,2025-02-12 21:33:39.852574,0.0
671,222,3.6940128903090463,2025-02-12 21:33:39.852574,0.0
342,486,5.0,2025-02-12 21:33:39.852574,0.0
495,118,1.0,2025-02-12 21:33:39.852574,0.0
717,36,5.0,2025-02-12 21:33:39.852574,0.0
473,215,2.153633346804231,2025-02-12 21:33:39.852574,0.0
6,490,2.272022105400665,2025-02-12 21:33:39.852574,0.0
563,200,4.445256147100036,2025-02-12 21:33:39.852574,0.0
984,244,4.874253315322063,2025-02-12 21:33:39.852574,0.0
249,445,4.9791759893816945,2025-02-12 21:33:39.852574,0.0
621,214,1.8476958465162987,2025-02-12 21:33:39.852574,0.0
371,461,4.485821534610681,2025-02-12 21:33:39.852574,0.0
130,128,1.7372728142487333,2025-02-12 21:33:39.852574,0.0
250,373,2.866987197941351,2025-02-12 21:33:39.852574,0.0
39,151,4.992054299326096,2025-02-12 21:33:39.852574,0.0
572,392,2.7788515634883284,2025-02-12 21:33:39.852574,0.0
157,188,3.456321763390792,2025-02-12 21:33:39.852574,0.0
362,350,4.478284074552505,2025-02-12 21:33:39.852574,0.0
458,270,4.322007174588188,2025-02-12 21:33:39.852574,0.0
738,368,3.726697062065649,2025-02-12 21:33:39.852574,0.0
324,123,3.3564789561044512,2025-02-12 21:33:39.852574,0.0
870,190,5.0,2025-02-12 21:33:39.852574,0.0
280,367,2.0455672817075126,2025-02-12 21:33:39.852574,0.0
364,4,1.8887393843322302,2025-02-12 21:33:39.852574,0.0
764,23,1.149983550430107,2025-02-12 21:33:39.852574,0.0
219,80,2.4105140240296787,2025-02-12 21:33:39.852574,0.0
423,338,5.0,2025-02-12 21:33:39.852574,0.0
787,485,3.0757161585188473,2025-02-12 21:33:39.852574,0.0
146,484,3.232118164004041,2025-02-12 21:33:39.852574,0.0
728,468,5.0,2025-02-12 21:33:39.852574,0.0
69,106,5.0,2025-02-12 21:33:39.852574,0.0
618,348,3.0190113185105685,2025-02-12 21:33:39.852574,0.0
837,349,4.4133587419448315,2025-02-12 21:33:39.852574,0.0
314,467,1.4271125002605458,2025-02-12 21:33:39.852574,0.0
699,386,1.6998814460667226,2025-02-12 21:33:39.852574,0.0
206,438,2.7592712919911637,2025-02-12 21:33:39.852574,0.0
384,89,5.0,2025-02-12 21:33:39.852574,0.0
429,42,4.064166420727564,2025-02-12 21:33:39.852574,0.0
79,228,1.8783675449893678,2025-02-12 21:33:39.852574,0.0
861,342,5.0,2025-02-12 21:33:39.852574,0.0
288,148,4.816706538543064,2025-02-12 21:33:39.852574,0.0
459,364,2.0704555463377274,2025-02-12 21:33:39.852574,0.0
45,232,3.959654759437342,2025-02-12 21:33:39.852574,0.0
672,259,3.715669253492703,2025-02-12 21:33:39.852574,0.0
326,273,2.098352727433162,2025-02-12 21:33:39.852574,0.0
769,449,1.4281328868168135,2025-02-12 21:33:39.852574,0.0
469,260,1.4674727571391237,2025-02-12 21:33:39.852574,0.0
347,100,1.665118029978495,2025-02-12 21:33:39.852574,0.0
201,98,2.877137196413384,2025-02-12 21:33:39.852574,0.0
24,77,1.7960184559403778,2025-02-12 21:33:39.852574,0.0
513,104,3.360075409737201,2025-02-12 21:33:39.852574,0.0
443,322,3.4224132185548153,2025-02-12 21:33:39.852574,0.0
335,461,3.8721312586025824,2025-02-12 21:33:39.852574,0.0
771,8,3.493890536432068,2025-02-12 21:33:39.852574,0.0
985,340,4.3303792017085225,2025-02-12 21:33:39.852574,0.0
165,155,3.4717788925046844,2025-02-12 21:33:39.852574,0.0
220,346,2.868929830964089,2025-02-12 21:33:39.852574,0.0
487,112,3.0142878788858614,2025-02-12 21:33:39.852574,0.0
778,93,1.9396798658165075,2025-02-12 21:33:39.852574,0.0
437,341,2.9773070680675997,2025-02-12 21:33:39.852574,0.0
947,425,3.2320916149494603,2025-02-12 21:33:39.852574,0.0
561,405,1.1912641115435212,2025-02-12 21:33:39.852574,0.0
786,429,3.5189125052814147,2025-02-12 21:33:39.852574,0.0
776,118,4.044277341747069,2025-02-12 21:33:39.852574,0.0
514,251,1.0,2025-02-12 21:33:39.852574,0.0
541,59,3.1006432373925126,2025-02-12 21:33:39.852574,0.0
293,336,5.0,2025-02-12 21:33:39.852574,0.0
981,369,2.009267175546992,2025-02-12 21:33:39.852574,0.0
629,485,3.4124382863856675,2025-02-12 21:33:39.852574,0.0
783,190,3.5658876367598027,2025-02-12 21:33:39.852574,0.0
257,456,4.68377867784925,2025-02-12 21:33:39.852574,0.0
380,301,2.84789795854454,2025-02-12 21:33:39.852574,0.0
334,300,4.749795316068246,2025-02-12 21:33:39.852574,0.0
461,367,4.11301450606378,2025-02-12 21:33:39.852574,0.0
611,404,4.2603303808145725,2025-02-12 21:33:39.852574,0.0
579,202,4.9987251468020295,2025-02-12 21:33:39.852574,0.0
495,26,4.196846346382066,2025-02-12 21:33:39.852574,0.0
935,424,4.497274919218728,2025-02-12 21:33:39.852574,0.0
79,240,4.86946544559827,2025-02-12 21:33:39.852574,0.0
677,392,2.8101441232065936,2025-02-12 21:33:39.852574,0.0
987,11,5.0,2025-02-12 21:33:39.852574,0.0
173,428,4.2049099531415814,2025-02-12 21:33:39.852574,0.0
34,271,5.0,2025-02-12 21:33:39.852574,0.0
452,83,3.322102163555233,2025-02-12 21:33:39.852574,0.0
880,395,2.9905446962249957,2025-02-12 21:33:39.852574,0.0
405,7,2.958874051565582,2025-02-12 21:33:39.852574,0.0
513,403,3.4897981316119484,2025-02-12 21:33:39.852574,0.0
208,159,2.4223358039543363,2025-02-12 21:33:39.852574,0.0
5,38,3.853960221717686,2025-02-12 21:33:39.852574,0.0
22,345,2.301222362917935,2025-02-12 21:33:39.852574,0.0
235,10,1.1283597700834291,2025-02-12 21:33:39.852574,0.0
879,344,4.1667722377546115,2025-02-12 21:33:39.852574,0.0
522,221,4.85591966424098,2025-02-12 21:33:39.852574,0.0
472,249,3.5263761150097226,2025-02-12 21:33:39.852574,0.0
834,186,4.580254957178101,2025-02-12 21:33:39.852574,0.0
839,59,1.6212694260621827,2025-02-12 21:33:39.852574,0.0
386,72,5.0,2025-02-12 21:33:39.852574,0.0
923,466,2.855836552062116,2025-02-12 21:33:39.852574,0.0
841,178,5.0,2025-02-12 21:33:39.852574,0.0
506,106,4.43365766184333,2025-02-12 21:33:39.852574,0.0
